contagem,paciente_enumSexoBiologico,paciente_idade,vacina_nome,vacina_categoria_nome,vacina_grupoAtendimento_nome,dose
788,F,39,Covid-19-Coronavac-Sinovac/Butantan,Trabalhadores de Saúde,Outros,1
771,F,38,Covid-19-Coronavac-Sinovac/Butantan,Trabalhadores de Saúde,Outros,1
764,F,40,Covid-19-Coronavac-Sinovac/Butantan,Trabalhadores de Saúde,Outros,1
746,F,41,Covid-19-Coronavac-Sinovac/Butantan,Trabalhadores de Saúde,Outros,1
714,F,42,Covid-19-Coronavac-Sinovac/Butantan,Trabalhadores de Saúde,Outros,1
678,F,43,Covid-19-Coronavac-Sinovac/Butantan,Trabalhadores de Saúde,Outros,1
671,F,37,Covid-19-Coronavac-Sinovac/Butantan,Trabalhadores de Saúde,Outros,1
663,F,44,Covid-19-Coronavac-Sinovac/Butantan,Trabalhadores de Saúde,Outros,1
647,F,36,Covid-19-Coronavac-Sinovac/Butantan,Trabalhadores de Saúde,Outros,1
599,F,45,Covid-19-Coronavac-Sinovac/Butantan,Trabalhadores de Saúde,Outros,1
598,F,46,Covid-19-Coronavac-Sinovac/Butantan,Trabalhadores de Saúde,Outros,1
597,F,35,Covid-19-Coronavac-Sinovac/Butantan,Trabalhadores de Saúde,Outros,1
595,F,33,Covid-19-Coronavac-Sinovac/Butantan,Trabalhadores de Saúde,Outros,1
576,F,34,Covid-19-Coronavac-Sinovac/Butantan,Trabalhadores de Saúde,Outros,1
541,F,47,Covid-19-Coronavac-Sinovac/Butantan,Trabalhadores de Saúde,Outros,1
535,F,48,Covid-19-Coronavac-Sinovac/Butantan,Trabalhadores de Saúde,Outros,1
531,F,32,Covid-19-Coronavac-Sinovac/Butantan,Trabalhadores de Saúde,Outros,1
525,F,31,Covid-19-Coronavac-Sinovac/Butantan,Trabalhadores de Saúde,Outros,1
494,F,49,Covid-19-Coronavac-Sinovac/Butantan,Trabalhadores de Saúde,Outros,1
467,F,30,Covid-19-Coronavac-Sinovac/Butantan,Trabalhadores de Saúde,Outros,1
460,F,50,Covid-19-Coronavac-Sinovac/Butantan,Trabalhadores de Saúde,Outros,1
446,F,51,Covid-19-Coronavac-Sinovac/Butantan,Trabalhadores de Saúde,Outros,1
445,F,29,Covid-19-Coronavac-Sinovac/Butantan,Trabalhadores de Saúde,Outros,1
416,F,27,Covid-19-Coronavac-Sinovac/Butantan,Trabalhadores de Saúde,Outros,1
408,F,52,Covid-19-Coronavac-Sinovac/Butantan,Trabalhadores de Saúde,Outros,1
401,F,28,Covid-19-Coronavac-Sinovac/Butantan,Trabalhadores de Saúde,Outros,1
398,F,39,Vacina Covid-19 - Covishield,Trabalhadores de Saúde,Outros,1
394,F,41,Vacina Covid-19 - Covishield,Trabalhadores de Saúde,Outros,1
380,F,38,Vacina Covid-19 - Covishield,Trabalhadores de Saúde,Outros,1
380,F,26,Covid-19-Coronavac-Sinovac/Butantan,Trabalhadores de Saúde,Outros,1
374,F,53,Covid-19-Coronavac-Sinovac/Butantan,Trabalhadores de Saúde,Outros,1
374,F,42,Vacina Covid-19 - Covishield,Trabalhadores de Saúde,Outros,1
373,F,55,Covid-19-Coronavac-Sinovac/Butantan,Trabalhadores de Saúde,Outros,1
368,F,37,Vacina Covid-19 - Covishield,Trabalhadores de Saúde,Outros,1
365,F,43,Vacina Covid-19 - Covishield,Trabalhadores de Saúde,Outros,1
361,F,54,Covid-19-Coronavac-Sinovac/Butantan,Trabalhadores de Saúde,Outros,1
353,F,40,Vacina Covid-19 - Covishield,Trabalhadores de Saúde,Outros,1
345,F,25,Covid-19-Coronavac-Sinovac/Butantan,Trabalhadores de Saúde,Outros,1
341,F,36,Vacina Covid-19 - Covishield,Trabalhadores de Saúde,Outros,1
337,F,44,Vacina Covid-19 - Covishield,Trabalhadores de Saúde,Outros,1
332,F,33,Vacina Covid-19 - Covishield,Trabalhadores de Saúde,Outros,1
331,F,32,Vacina Covid-19 - Covishield,Trabalhadores de Saúde,Outros,1
326,F,34,Vacina Covid-19 - Covishield,Trabalhadores de Saúde,Outros,1
316,F,35,Vacina Covid-19 - Covishield,Trabalhadores de Saúde,Outros,1
309,F,45,Vacina Covid-19 - Covishield,Trabalhadores de Saúde,Outros,1
296,F,24,Covid-19-Coronavac-Sinovac/Butantan,Trabalhadores de Saúde,Outros,1
294,F,31,Vacina Covid-19 - Covishield,Trabalhadores de Saúde,Outros,1
290,F,56,Covid-19-Coronavac-Sinovac/Butantan,Trabalhadores de Saúde,Outros,1
274,F,48,Vacina Covid-19 - Covishield,Trabalhadores de Saúde,Outros,1
270,F,46,Vacina Covid-19 - Covishield,Trabalhadores de Saúde,Outros,1
264,F,57,Covid-19-Coronavac-Sinovac/Butantan,Trabalhadores de Saúde,Outros,1
263,F,49,Vacina Covid-19 - Covishield,Trabalhadores de Saúde,Outros,1
260,F,58,Covid-19-Coronavac-Sinovac/Butantan,Trabalhadores de Saúde,Outros,1
259,F,30,Vacina Covid-19 - Covishield,Trabalhadores de Saúde,Outros,1
259,F,23,Covid-19-Coronavac-Sinovac/Butantan,Trabalhadores de Saúde,Outros,1
246,F,47,Vacina Covid-19 - Covishield,Trabalhadores de Saúde,Outros,1
246,F,26,Vacina Covid-19 - Covishield,Trabalhadores de Saúde,Outros,1
245,M,41,Covid-19-Coronavac-Sinovac/Butantan,Trabalhadores de Saúde,Outros,1
245,M,39,Covid-19-Coronavac-Sinovac/Butantan,Trabalhadores de Saúde,Outros,1
242,F,50,Vacina Covid-19 - Covishield,Trabalhadores de Saúde,Outros,1
240,F,59,Covid-19-Coronavac-Sinovac/Butantan,Trabalhadores de Saúde,Outros,1
240,F,28,Vacina Covid-19 - Covishield,Trabalhadores de Saúde,Outros,1
239,F,52,Vacina Covid-19 - Covishield,Trabalhadores de Saúde,Outros,1
238,M,40,Covid-19-Coronavac-Sinovac/Butantan,Trabalhadores de Saúde,Outros,1
234,M,42,Covid-19-Coronavac-Sinovac/Butantan,Trabalhadores de Saúde,Outros,1
231,F,27,Vacina Covid-19 - Covishield,Trabalhadores de Saúde,Outros,1
231,F,22,Covid-19-Coronavac-Sinovac/Butantan,Trabalhadores de Saúde,Outros,1
230,M,37,Covid-19-Coronavac-Sinovac/Butantan,Trabalhadores de Saúde,Outros,1
230,M,35,Covid-19-Coronavac-Sinovac/Butantan,Trabalhadores de Saúde,Outros,1
229,F,51,Vacina Covid-19 - Covishield,Trabalhadores de Saúde,Outros,1
228,M,38,Covid-19-Coronavac-Sinovac/Butantan,Trabalhadores de Saúde,Outros,1
220,F,29,Vacina Covid-19 - Covishield,Trabalhadores de Saúde,Outros,1
219,M,43,Covid-19-Coronavac-Sinovac/Butantan,Trabalhadores de Saúde,Outros,1
215,M,36,Covid-19-Coronavac-Sinovac/Butantan,Trabalhadores de Saúde,Outros,1
212,F,53,Vacina Covid-19 - Covishield,Trabalhadores de Saúde,Outros,1
201,M,45,Covid-19-Coronavac-Sinovac/Butantan,Trabalhadores de Saúde,Outros,1
200,M,34,Covid-19-Coronavac-Sinovac/Butantan,Trabalhadores de Saúde,Outros,1
195,M,44,Covid-19-Coronavac-Sinovac/Butantan,Trabalhadores de Saúde,Outros,1
192,F,25,Vacina Covid-19 - Covishield,Trabalhadores de Saúde,Outros,1
189,M,46,Covid-19-Coronavac-Sinovac/Butantan,Trabalhadores de Saúde,Outros,1
182,F,54,Vacina Covid-19 - Covishield,Trabalhadores de Saúde,Outros,1
179,F,24,Vacina Covid-19 - Covishield,Trabalhadores de Saúde,Outros,1
178,M,48,Covid-19-Coronavac-Sinovac/Butantan,Trabalhadores de Saúde,Outros,1
175,F,57,Vacina Covid-19 - Covishield,Trabalhadores de Saúde,Outros,1
174,F,55,Vacina Covid-19 - Covishield,Trabalhadores de Saúde,Outros,1
172,F,58,Vacina Covid-19 - Covishield,Trabalhadores de Saúde,Outros,1
169,F,60,Covid-19-Coronavac-Sinovac/Butantan,Faixa Etária,Pessoas de 60 a 64 anos,1
167,M,49,Covid-19-Coronavac-Sinovac/Butantan,Trabalhadores de Saúde,Outros,1
167,M,33,Covid-19-Coronavac-Sinovac/Butantan,Trabalhadores de Saúde,Outros,1
166,M,50,Covid-19-Coronavac-Sinovac/Butantan,Trabalhadores de Saúde,Outros,1
166,F,23,Vacina Covid-19 - Covishield,Trabalhadores de Saúde,Outros,1
164,M,31,Covid-19-Coronavac-Sinovac/Butantan,Trabalhadores de Saúde,Outros,1
162,F,21,Covid-19-Coronavac-Sinovac/Butantan,Trabalhadores de Saúde,Outros,1
159,M,32,Covid-19-Coronavac-Sinovac/Butantan,Trabalhadores de Saúde,Outros,1
156,F,56,Vacina Covid-19 - Covishield,Trabalhadores de Saúde,Outros,1
153,M,47,Covid-19-Coronavac-Sinovac/Butantan,Trabalhadores de Saúde,Outros,1
151,M,54,Covid-19-Coronavac-Sinovac/Butantan,Trabalhadores de Saúde,Outros,1
150,M,30,Covid-19-Coronavac-Sinovac/Butantan,Trabalhadores de Saúde,Outros,1
148,M,57,Covid-19-Coronavac-Sinovac/Butantan,Trabalhadores de Saúde,Outros,1
